Time,IS-203 Pressure PSI,IS-203 Temperature C
07/31/2012  07:14:35,889.61,38.31
07/31/2012  07:14:40,890.38,38.33
07/31/2012  07:14:45,891,38.34
07/31/2012  07:14:50,891.59,38.37
07/31/2012  07:14:55,892.32,38.38
07/31/2012  07:15:00,892.99,38.4
07/31/2012  07:15:05,893.53,38.41
07/31/2012  07:15:10,894.25,38.42
07/31/2012  07:15:15,895.16,38.44
07/31/2012  07:15:20,895.85,38.45
07/31/2012  07:15:25,896.7,38.46
07/31/2012  07:15:30,897.42,38.46
07/31/2012  07:15:35,898.27,38.47
07/31/2012  07:15:40,898.98,38.48
07/31/2012  07:15:45,899.74,38.49
07/31/2012  07:15:50,900.39,38.49
07/31/2012  07:15:55,901.25,38.49
07/31/2012  07:16:00,901.93,38.49
07/31/2012  07:16:05,902.77,38.5
07/31/2012  07:16:10,903.5,38.5
07/31/2012  07:16:15,904.21,38.5
07/31/2012  07:16:20,904.86,38.51
07/31/2012  07:16:25,905.66,38.51
07/31/2012  07:16:30,906.32,38.52
07/31/2012  07:16:35,907.08,38.52
07/31/2012  07:16:40,907.76,38.52
07/31/2012  07:16:45,908.44,38.53
07/31/2012  07:16:50,909.12,38.54
07/31/2012  07:16:55,909.65,38.55
07/31/2012  07:17:00,910.27,38.55
07/31/2012  07:17:05,910.79,38.57
07/31/2012  07:17:10,911.31,38.58
07/31/2012  07:17:15,911.86,38.61
07/31/2012  07:17:20,912.48,38.63
07/31/2012  07:17:25,913.06,38.66
07/31/2012  07:17:30,913.55,38.7
07/31/2012  07:17:35,914.23,38.74
07/31/2012  07:17:40,914.69,38.79
07/31/2012  07:17:45,915.26,38.84
07/31/2012  07:17:50,915.82,38.9
07/31/2012  07:17:55,916.31,38.96
07/31/2012  07:18:00,916.91,39.03
07/31/2012  07:18:05,917.48,39.11
07/31/2012  07:18:10,918.04,39.18
07/31/2012  07:18:15,918.53,39.26
07/31/2012  07:18:20,919.06,39.35
07/31/2012  07:18:25,919.7,39.44
07/31/2012  07:18:30,920.1,39.53
07/31/2012  07:18:35,920.68,39.63
07/31/2012  07:18:40,921.22,39.73
07/31/2012  07:18:45,921.79,39.84
07/31/2012  07:18:50,922.34,39.95
07/31/2012  07:18:55,922.86,40.07
07/31/2012  07:19:00,923.33,40.19
07/31/2012  07:19:05,923.98,40.31
07/31/2012  07:19:10,924.55,40.43
07/31/2012  07:19:15,925,40.56
07/31/2012  07:19:20,925.56,40.69
07/31/2012  07:19:25,926.08,40.83
07/31/2012  07:19:30,926.72,40.98
07/31/2012  07:19:35,927.15,41.13
07/31/2012  07:19:40,927.65,41.28
07/31/2012  07:19:45,928.28,41.44
07/31/2012  07:19:50,928.77,41.6
07/31/2012  07:19:55,929.41,41.77
07/31/2012  07:20:00,929.93,41.92
07/31/2012  07:20:05,930.45,42.09
07/31/2012  07:20:10,930.97,42.26
07/31/2012  07:20:15,931.56,42.44
07/31/2012  07:20:20,932.02,42.62
07/31/2012  07:20:25,932.51,42.81
07/31/2012  07:20:30,933.1,42.99
07/31/2012  07:20:35,933.6,43.17
07/31/2012  07:20:40,934.22,43.36
07/31/2012  07:20:45,934.86,43.55
07/31/2012  07:20:50,935.3,43.74
07/31/2012  07:20:55,935.76,43.92
07/31/2012  07:21:00,936.29,44.11
07/31/2012  07:21:05,936.93,44.29
07/31/2012  07:21:10,937.41,44.47
07/31/2012  07:21:15,937.89,44.65
07/31/2012  07:21:20,938.47,44.82
07/31/2012  07:21:25,939.02,45.01
07/31/2012  07:21:30,939.55,45.19
07/31/2012  07:21:35,940.16,45.37
07/31/2012  07:21:40,940.6,45.54
07/31/2012  07:21:45,941.14,45.72
07/31/2012  07:21:50,941.69,45.89
07/31/2012  07:21:55,942.23,46.07
07/31/2012  07:22:00,942.76,46.24
07/31/2012  07:22:05,943.24,46.42
07/31/2012  07:22:10,943.74,46.59
07/31/2012  07:22:15,944.31,46.75
07/31/2012  07:22:20,944.82,46.91
07/31/2012  07:22:25,945.41,47.07
07/31/2012  07:22:30,945.84,47.22
07/31/2012  07:22:35,946.54,47.38
07/31/2012  07:22:40,947.1,47.52
07/31/2012  07:22:45,947.56,47.67
07/31/2012  07:22:50,948.03,47.81
07/31/2012  07:22:55,948.51,47.95
07/31/2012  07:23:00,949.08,48.09
07/31/2012  07:23:05,949.68,48.23
07/31/2012  07:23:10,950.19,48.36
07/31/2012  07:23:15,950.68,48.48
07/31/2012  07:23:20,951.23,48.62
07/31/2012  07:23:25,951.71,48.73
07/31/2012  07:23:30,952.23,48.86
07/31/2012  07:23:35,952.72,48.98
07/31/2012  07:23:40,953.38,49.1
07/31/2012  07:23:45,953.85,49.22
07/31/2012  07:23:50,954.3,49.33
07/31/2012  07:23:55,954.88,49.45
07/31/2012  07:24:00,955.35,49.56
07/31/2012  07:24:05,955.94,49.68
07/31/2012  07:24:10,956.44,49.79
07/31/2012  07:24:15,956.92,49.9
07/31/2012  07:24:20,957.39,50
07/31/2012  07:24:25,957.89,50.11
07/31/2012  07:24:30,958.47,50.22
07/31/2012  07:24:35,959,50.32
07/31/2012  07:24:40,959.55,50.43
07/31/2012  07:24:45,960.06,50.52
07/31/2012  07:24:50,960.5,50.63
07/31/2012  07:24:55,960.96,50.73
07/31/2012  07:25:00,961.54,50.82
07/31/2012  07:25:05,961.99,50.91
07/31/2012  07:25:10,962.54,51.01
07/31/2012  07:25:15,963.01,51.1
07/31/2012  07:25:20,963.58,51.19
07/31/2012  07:25:25,964.08,51.28
07/31/2012  07:25:30,964.51,51.37
07/31/2012  07:25:35,965.06,51.46
07/31/2012  07:25:40,965.65,51.55
07/31/2012  07:25:45,966.11,51.63
07/31/2012  07:25:50,966.58,51.71
07/31/2012  07:25:55,967.21,51.79
07/31/2012  07:26:00,967.6,51.87
07/31/2012  07:26:05,968.17,51.95
07/31/2012  07:26:10,968.67,52.03
07/31/2012  07:26:15,969.21,52.12
07/31/2012  07:26:20,969.6,52.19
07/31/2012  07:26:25,970.17,52.26
07/31/2012  07:26:30,970.63,52.34
07/31/2012  07:26:35,971.26,52.41
07/31/2012  07:26:40,971.74,52.48
07/31/2012  07:26:45,972.21,52.56
07/31/2012  07:26:50,972.64,52.62
07/31/2012  07:26:55,973.23,52.69
07/31/2012  07:27:00,973.75,52.75
07/31/2012  07:27:05,974.24,52.83
07/31/2012  07:27:10,974.67,52.89
07/31/2012  07:27:15,975.16,52.96
07/31/2012  07:27:20,975.7,53.02
07/31/2012  07:27:25,976.26,53.09
07/31/2012  07:27:30,976.72,53.15
07/31/2012  07:27:35,977.3,53.21
07/31/2012  07:27:40,977.74,53.27
07/31/2012  07:27:45,978.26,53.33
07/31/2012  07:27:50,978.71,53.39
07/31/2012  07:27:55,979.19,53.45
07/31/2012  07:28:00,979.63,53.5
07/31/2012  07:28:05,980.19,53.56
07/31/2012  07:28:10,980.71,53.61
07/31/2012  07:28:15,981.23,53.66
07/31/2012  07:28:20,981.64,53.72
07/31/2012  07:28:25,982.31,53.76
07/31/2012  07:28:30,982.67,53.81
07/31/2012  07:28:35,983.26,53.86
07/31/2012  07:28:40,983.71,53.91
07/31/2012  07:28:45,984.25,53.96
07/31/2012  07:28:50,984.67,54.01
07/31/2012  07:28:55,985.25,54.06
07/31/2012  07:29:00,985.78,54.1
07/31/2012  07:29:05,986.2,54.15
07/31/2012  07:29:10,986.82,54.2
07/31/2012  07:29:15,987.26,54.24
07/31/2012  07:29:20,987.71,54.29
07/31/2012  07:29:25,988.16,54.32
07/31/2012  07:29:30,988.71,54.37
07/31/2012  07:29:35,989.26,54.42
07/31/2012  07:29:40,989.78,54.46
07/31/2012  07:29:45,990.19,54.5
07/31/2012  07:29:50,990.65,54.55
07/31/2012  07:29:55,991.19,54.58
07/31/2012  07:30:00,991.74,54.62
07/31/2012  07:30:05,992.09,54.67
07/31/2012  07:30:10,992.63,54.71
07/31/2012  07:30:15,993.18,54.75
07/31/2012  07:30:20,993.51,54.79
07/31/2012  07:30:25,994.09,54.84
07/31/2012  07:30:30,994.6,54.88
07/31/2012  07:30:35,995.04,54.92
07/31/2012  07:30:40,995.62,54.96
07/31/2012  07:30:45,996.01,55
07/31/2012  07:30:50,996.56,55.04
07/31/2012  07:30:55,996.98,55.08
07/31/2012  07:31:00,997.52,55.12
07/31/2012  07:31:05,998.01,55.16
07/31/2012  07:31:10,998.49,55.2
07/31/2012  07:31:15,999.06,55.24
07/31/2012  07:31:20,999.47,55.28
07/31/2012  07:31:25,999.91,55.31
07/31/2012  07:31:30,1000.48,55.35
07/31/2012  07:31:35,1000.89,55.39
07/31/2012  07:31:40,1001.44,55.43
07/31/2012  07:31:45,1001.98,55.46
07/31/2012  07:31:50,1002.4,55.5
07/31/2012  07:31:55,1002.96,55.54
07/31/2012  07:32:00,1003.46,55.57
07/31/2012  07:32:05,1003.85,55.6
07/31/2012  07:32:10,1004.34,55.64
07/31/2012  07:32:15,1004.91,55.67
07/31/2012  07:32:20,1005.33,55.7
07/31/2012  07:32:25,1005.82,55.73
07/31/2012  07:32:30,1006.23,55.77
07/31/2012  07:32:35,1006.8,55.8
07/31/2012  07:32:40,1007.35,55.83
07/31/2012  07:32:45,1007.69,55.86
07/31/2012  07:32:50,1008.34,55.89
07/31/2012  07:32:55,1008.78,55.92
07/31/2012  07:33:00,1009.22,55.95
07/31/2012  07:33:05,1009.63,55.98
07/31/2012  07:33:10,1010.08,56
07/31/2012  07:33:15,1010.62,56.03
07/31/2012  07:33:20,1011.07,56.06
07/31/2012  07:33:25,1011.59,56.09
07/31/2012  07:33:30,1012.07,56.11
07/31/2012  07:33:35,1012.56,56.13
07/31/2012  07:33:40,1013.01,56.15
07/31/2012  07:33:45,1013.5,56.17
07/31/2012  07:33:50,1014.04,56.19
07/31/2012  07:33:55,1014.51,56.21
07/31/2012  07:34:00,1014.94,56.24
07/31/2012  07:34:05,1015.52,56.26
07/31/2012  07:34:10,1015.92,56.28
07/31/2012  07:34:15,1016.37,56.3
07/31/2012  07:34:20,1016.81,56.32
07/31/2012  07:34:25,1017.39,56.34
07/31/2012  07:34:30,1017.91,56.36
07/31/2012  07:34:35,1018.41,56.39
07/31/2012  07:34:40,1018.92,56.41
07/31/2012  07:34:45,1019.39,56.44
07/31/2012  07:34:50,1019.98,56.46
07/31/2012  07:34:55,1020.39,56.49
07/31/2012  07:35:00,1020.91,56.51
07/31/2012  07:35:05,1021.47,56.53
07/31/2012  07:35:10,1021.94,56.55
07/31/2012  07:35:15,1022.4,56.58
07/31/2012  07:35:20,1022.93,56.61
07/31/2012  07:35:25,1023.38,56.64
07/31/2012  07:35:30,1023.82,56.66
07/31/2012  07:35:35,1024.24,56.69
07/31/2012  07:35:40,1024.82,56.72
07/31/2012  07:35:45,1025.29,56.74
07/31/2012  07:35:50,1025.78,56.77
07/31/2012  07:35:55,1026.12,56.8
07/31/2012  07:36:00,1026.81,56.83
07/31/2012  07:36:05,1027.22,56.85
07/31/2012  07:36:10,1027.7,56.88
07/31/2012  07:36:15,1028.22,56.91
07/31/2012  07:36:20,1028.59,56.94
07/31/2012  07:36:25,1029.19,56.97
07/31/2012  07:36:30,1029.57,56.99
07/31/2012  07:36:35,1030.16,57.02
07/31/2012  07:36:40,1030.51,57.05
07/31/2012  07:36:45,1031.1,57.08
07/31/2012  07:36:50,1031.44,57.1
07/31/2012  07:36:55,1032.04,57.13
07/31/2012  07:37:00,1032.42,57.15
07/31/2012  07:37:05,1032.98,57.18
07/31/2012  07:37:10,1033.4,57.2
07/31/2012  07:37:15,1033.96,57.23
07/31/2012  07:37:20,1034.44,57.26
07/31/2012  07:37:25,1034.96,57.28
07/31/2012  07:37:30,1035.46,57.32
07/31/2012  07:37:35,1035.97,57.34
07/31/2012  07:37:40,1036.47,57.37
07/31/2012  07:37:45,1036.88,57.4
07/31/2012  07:37:50,1037.33,57.43
07/31/2012  07:37:55,1037.82,57.45
07/31/2012  07:38:00,1038.31,57.49
07/31/2012  07:38:05,1038.79,57.51
07/31/2012  07:38:10,1039.24,57.54
07/31/2012  07:38:15,1039.77,57.57
07/31/2012  07:38:20,1040.17,57.6
07/31/2012  07:38:25,1040.64,57.63
07/31/2012  07:38:30,1041.13,57.67
07/31/2012  07:38:35,1041.55,57.7
07/31/2012  07:38:40,1042.09,57.73
07/31/2012  07:38:45,1042.48,57.76
07/31/2012  07:38:50,1042.91,57.8
07/31/2012  07:38:55,1043.42,57.83
07/31/2012  07:39:00,1043.83,57.86
07/31/2012  07:39:05,1044.31,57.89
07/31/2012  07:39:10,1044.75,57.92
07/31/2012  07:39:15,1045.11,57.96
07/31/2012  07:39:20,1045.68,58
07/31/2012  07:39:25,1046.03,58.03
07/31/2012  07:39:30,1046.38,58.06
07/31/2012  07:39:35,1046.96,58.1
07/31/2012  07:39:40,1047.37,58.13
07/31/2012  07:39:45,1047.77,58.16
07/31/2012  07:39:50,1048.21,58.2
07/31/2012  07:39:55,1048.66,58.23
07/31/2012  07:40:00,1049.14,58.27
07/31/2012  07:40:05,1049.65,58.3
07/31/2012  07:40:10,1049.99,58.34
07/31/2012  07:40:15,1050.47,58.37
07/31/2012  07:40:20,1051.01,58.4
07/31/2012  07:40:25,1051.47,58.43
07/31/2012  07:40:30,1051.79,58.46
07/31/2012  07:40:35,1052.33,58.51
07/31/2012  07:40:40,1052.76,58.54
07/31/2012  07:40:45,1053.28,58.57
07/31/2012  07:40:50,1053.66,58.61
07/31/2012  07:40:55,1054.2,58.64
07/31/2012  07:41:00,1054.64,58.68
07/31/2012  07:41:05,1055.12,58.71
07/31/2012  07:41:10,1055.57,58.74
07/31/2012  07:41:15,1055.91,58.78
07/31/2012  07:41:20,1056.35,58.82
07/31/2012  07:41:25,1056.99,58.85
07/31/2012  07:41:30,1057.43,58.88
07/31/2012  07:41:35,1057.88,58.92
07/31/2012  07:41:40,1058.33,58.95
07/31/2012  07:41:45,1058.76,58.99
07/31/2012  07:41:50,1059.16,59.02
07/31/2012  07:41:55,1059.76,59.06
07/31/2012  07:42:00,1060.08,59.09
07/31/2012  07:42:05,1060.59,59.13
07/31/2012  07:42:10,1061.03,59.16
07/31/2012  07:42:15,1061.48,59.19
07/31/2012  07:42:20,1061.86,59.23
07/31/2012  07:42:25,1062.41,59.26
07/31/2012  07:42:30,1062.82,59.29
07/31/2012  07:42:35,1063.3,59.32
07/31/2012  07:42:40,1063.61,59.35
07/31/2012  07:42:45,1064.17,59.39
07/31/2012  07:42:50,1064.58,59.41
07/31/2012  07:42:55,1065.04,59.45
07/31/2012  07:43:00,1065.42,59.48
07/31/2012  07:43:05,1065.96,59.5
07/31/2012  07:43:10,1066.4,59.54
07/31/2012  07:43:15,1066.83,59.56
07/31/2012  07:43:20,1067.27,59.59
07/31/2012  07:43:25,1067.64,59.61
07/31/2012  07:43:30,1068.17,59.64
07/31/2012  07:43:35,1068.54,59.67
07/31/2012  07:43:40,1069.11,59.69
07/31/2012  07:43:45,1069.62,59.72
07/31/2012  07:43:50,1070.07,59.74
07/31/2012  07:43:55,1070.48,59.76
07/31/2012  07:44:00,1070.96,59.79
07/31/2012  07:44:05,1071.39,59.81
07/31/2012  07:44:10,1071.8,59.83
07/31/2012  07:44:15,1072.28,59.86
07/31/2012  07:44:20,1072.66,59.88
07/31/2012  07:44:25,1073.08,59.89
07/31/2012  07:44:30,1073.58,59.91
07/31/2012  07:44:35,1074.09,59.94
07/31/2012  07:44:40,1074.47,59.95
07/31/2012  07:44:45,1074.89,59.97
07/31/2012  07:44:50,1075.33,59.99
07/31/2012  07:44:55,1075.71,60.01
07/31/2012  07:45:00,1076.11,60.03
07/31/2012  07:45:05,1076.64,60.05
07/31/2012  07:45:10,1077.13,60.07
07/31/2012  07:45:15,1077.46,60.08
07/31/2012  07:45:20,1077.9,60.1
07/31/2012  07:45:25,1078.29,60.11
07/31/2012  07:45:30,1078.79,60.13
07/31/2012  07:45:35,1079.12,60.15
07/31/2012  07:45:40,1079.55,60.17
07/31/2012  07:45:45,1079.95,60.18
07/31/2012  07:45:50,1080.3,60.2
07/31/2012  07:45:55,1080.73,60.22
07/31/2012  07:46:00,1081.2,60.24
07/31/2012  07:46:05,1081.59,60.26
07/31/2012  07:46:10,1081.97,60.28
07/31/2012  07:46:15,1082.46,60.3
07/31/2012  07:46:20,1082.85,60.31
07/31/2012  07:46:25,1083.25,60.34
07/31/2012  07:46:30,1083.57,60.36
07/31/2012  07:46:35,1084.05,60.39
07/31/2012  07:46:40,1084.38,60.41
07/31/2012  07:46:45,1084.82,60.44
07/31/2012  07:46:50,1085.28,60.46
07/31/2012  07:46:55,1085.79,60.49
07/31/2012  07:47:00,1086.14,60.52
07/31/2012  07:47:05,1086.58,60.55
07/31/2012  07:47:10,1087.07,60.59
07/31/2012  07:47:15,1087.41,60.62
07/31/2012  07:47:20,1087.81,60.66
07/31/2012  07:47:25,1088.25,60.69
07/31/2012  07:47:30,1088.66,60.73
07/31/2012  07:47:35,1089.11,60.78
07/31/2012  07:47:40,1089.49,60.82
07/31/2012  07:47:45,1089.95,60.86
07/31/2012  07:47:50,1090.28,60.9
07/31/2012  07:47:55,1090.64,60.95
07/31/2012  07:48:00,1091.18,61
07/31/2012  07:48:05,1091.55,61.04
07/31/2012  07:48:10,1091.93,61.09
07/31/2012  07:48:15,1092.37,61.14
07/31/2012  07:48:20,1092.75,61.19
07/31/2012  07:48:25,1093.06,61.25
07/31/2012  07:48:30,1093.5,61.3
07/31/2012  07:48:35,1093.92,61.35
07/31/2012  07:48:40,1094.28,61.4
07/31/2012  07:48:45,1094.7,61.45
07/31/2012  07:48:50,1095.08,61.5
07/31/2012  07:48:55,1095.48,61.55
07/31/2012  07:49:00,1095.93,61.61
07/31/2012  07:49:05,1096.38,61.66
07/31/2012  07:49:10,1096.74,61.71
07/31/2012  07:49:15,1097.15,61.75
07/31/2012  07:49:20,1097.6,61.81
07/31/2012  07:49:25,1097.97,61.86
07/31/2012  07:49:30,1098.34,61.91
07/31/2012  07:49:35,1098.73,61.96
07/31/2012  07:49:40,1099.17,62.02
07/31/2012  07:49:45,1099.56,62.07
07/31/2012  07:49:50,1099.85,62.12
07/31/2012  07:49:55,1100.37,62.17
07/31/2012  07:50:00,1100.74,62.22
07/31/2012  07:50:05,1101.14,62.27
07/31/2012  07:50:10,1101.51,62.32
07/31/2012  07:50:15,1101.92,62.38
07/31/2012  07:50:20,1102.34,62.43
07/31/2012  07:50:25,1102.79,62.48
07/31/2012  07:50:30,1103.1,62.53
07/31/2012  07:50:35,1103.48,62.58
07/31/2012  07:50:40,1103.84,62.64
07/31/2012  07:50:45,1104.39,62.69
07/31/2012  07:50:50,1104.71,62.75
07/31/2012  07:50:55,1105.12,62.8
07/31/2012  07:51:00,1105.57,62.85
07/31/2012  07:51:05,1105.89,62.91
07/31/2012  07:51:10,1106.35,62.95
07/31/2012  07:51:15,1106.7,63.01
07/31/2012  07:51:20,1107.16,63.06
07/31/2012  07:51:25,1107.54,63.11
07/31/2012  07:51:30,1107.93,63.17
07/31/2012  07:51:35,1108.32,63.23
07/31/2012  07:51:40,1108.77,63.27
07/31/2012  07:51:45,1109.15,63.33
07/31/2012  07:51:50,1109.49,63.38
07/31/2012  07:51:55,1109.89,63.43
07/31/2012  07:52:00,1110.27,63.48
07/31/2012  07:52:05,1110.66,63.54
07/31/2012  07:52:10,1111.02,63.59
07/31/2012  07:52:15,1111.4,63.64
07/31/2012  07:52:20,1111.81,63.69
07/31/2012  07:52:25,1112.22,63.73
07/31/2012  07:52:30,1112.54,63.79
07/31/2012  07:52:35,1113.01,63.83
07/31/2012  07:52:40,1113.35,63.88
07/31/2012  07:52:45,1113.73,63.93
07/31/2012  07:52:50,1114.12,63.98
07/31/2012  07:52:55,1114.52,64.03
07/31/2012  07:53:00,1114.92,64.07
07/31/2012  07:53:05,1115.25,64.12
07/31/2012  07:53:10,1115.56,64.17
07/31/2012  07:53:15,1116.01,64.21
07/31/2012  07:53:20,1116.32,64.26
07/31/2012  07:53:25,1116.76,64.3
07/31/2012  07:53:30,1117.15,64.34
07/31/2012  07:53:35,1117.47,64.38
07/31/2012  07:53:40,1117.89,64.43
07/31/2012  07:53:45,1118.19,64.47
07/31/2012  07:53:50,1118.59,64.51
07/31/2012  07:53:55,1119,64.55
07/31/2012  07:54:00,1119.28,64.59
07/31/2012  07:54:05,1119.64,64.63
07/31/2012  07:54:10,1120.07,64.67
07/31/2012  07:54:15,1120.51,64.71
07/31/2012  07:54:20,1120.82,64.74
07/31/2012  07:54:25,1121.17,64.78
07/31/2012  07:54:30,1121.56,64.82
07/31/2012  07:54:35,1121.93,64.85
07/31/2012  07:54:40,1122.25,64.89
07/31/2012  07:54:45,1122.59,64.92
07/31/2012  07:54:50,1122.95,64.96
07/31/2012  07:54:55,1123.41,65
07/31/2012  07:55:00,1123.71,65.03
07/31/2012  07:55:05,1124.01,65.07
07/31/2012  07:55:10,1124.33,65.1
07/31/2012  07:55:15,1124.71,65.13
07/31/2012  07:55:20,1125.09,65.16
07/31/2012  07:55:25,1125.35,65.2
07/31/2012  07:55:30,1125.74,65.23
07/31/2012  07:55:35,1126.01,65.26
07/31/2012  07:55:40,1126.36,65.29
07/31/2012  07:55:45,1126.65,65.33
07/31/2012  07:55:50,1127.11,65.36
07/31/2012  07:55:55,1127.43,65.39
07/31/2012  07:56:00,1127.73,65.42
07/31/2012  07:56:05,1128.1,65.45
07/31/2012  07:56:10,1128.33,65.48
07/31/2012  07:56:15,1128.68,65.51
07/31/2012  07:56:20,1129.03,65.55
07/31/2012  07:56:25,1129.42,65.58
07/31/2012  07:56:30,1129.71,65.6
07/31/2012  07:56:35,1130.01,65.64
07/31/2012  07:56:40,1130.24,65.66
07/31/2012  07:56:45,1130.57,65.69
07/31/2012  07:56:50,1130.9,65.72
07/31/2012  07:56:55,1131.22,65.75
07/31/2012  07:57:00,1131.54,65.78
07/31/2012  07:57:05,1131.83,65.8
07/31/2012  07:57:10,1132.15,65.83
07/31/2012  07:57:15,1132.53,65.86
07/31/2012  07:57:20,1132.74,65.88
07/31/2012  07:57:25,1133.08,65.91
07/31/2012  07:57:30,1133.27,65.93
07/31/2012  07:57:35,1133.65,65.97
07/31/2012  07:57:40,1133.89,65.99
07/31/2012  07:57:45,1134.2,66.02
07/31/2012  07:57:50,1134.38,66.04
07/31/2012  07:57:55,1134.73,66.07
07/31/2012  07:58:00,1134.96,66.09
07/31/2012  07:58:05,1135.28,66.12
07/31/2012  07:58:10,1135.47,66.14
07/31/2012  07:58:15,1135.74,66.17
07/31/2012  07:58:20,1136.15,66.19
07/31/2012  07:58:25,1136.3,66.21
07/31/2012  07:58:30,1136.72,66.24
07/31/2012  07:58:35,1136.92,66.26
07/31/2012  07:58:40,1137.08,66.29
07/31/2012  07:58:45,1137.48,66.31
07/31/2012  07:58:50,1137.63,66.33
07/31/2012  07:58:55,1137.95,66.35
07/31/2012  07:59:00,1138.19,66.39
07/31/2012  07:59:05,1138.44,66.41
07/31/2012  07:59:10,1138.66,66.43
07/31/2012  07:59:15,1139.01,66.45
07/31/2012  07:59:20,1139.33,66.48
07/31/2012  07:59:25,1139.42,66.5
07/31/2012  07:59:30,1139.75,66.52
07/31/2012  07:59:35,1139.96,66.54
07/31/2012  07:59:40,1140.25,66.57
07/31/2012  07:59:45,1140.45,66.59
07/31/2012  07:59:50,1140.79,66.61
07/31/2012  07:59:55,1140.94,66.64
07/31/2012  08:00:00,1141.27,66.66
07/31/2012  08:00:05,1141.39,66.68
07/31/2012  08:00:10,1141.74,66.7
07/31/2012  08:00:15,1142,66.72
07/31/2012  08:00:20,1142.26,66.75
07/31/2012  08:00:25,1142.49,66.77
07/31/2012  08:00:30,1142.74,66.79
07/31/2012  08:00:35,1142.98,66.81
07/31/2012  08:00:40,1143.2,66.83
07/31/2012  08:00:45,1143.44,66.86
07/31/2012  08:00:50,1143.73,66.88
07/31/2012  08:00:55,1143.94,66.89
07/31/2012  08:01:00,1144.15,66.92
07/31/2012  08:01:05,1144.39,66.94
07/31/2012  08:01:10,1144.6,66.97
07/31/2012  08:01:15,1144.91,66.98
07/31/2012  08:01:20,1145.12,67
07/31/2012  08:01:25,1145.41,67.02
07/31/2012  08:01:30,1145.63,67.04
07/31/2012  08:01:35,1145.86,67.07
07/31/2012  08:01:40,1146.09,67.08
07/31/2012  08:01:45,1146.17,67.11
07/31/2012  08:01:50,1146.54,67.12
07/31/2012  08:01:55,1146.69,67.14
07/31/2012  08:02:00,1147,67.16
07/31/2012  08:02:05,1147.27,67.18
07/31/2012  08:02:10,1147.41,67.2
07/31/2012  08:02:15,1147.66,67.23
07/31/2012  08:02:20,1147.98,67.24
07/31/2012  08:02:25,1148.23,67.26
07/31/2012  08:02:30,1148.4,67.28
07/31/2012  08:02:35,1148.71,67.3
07/31/2012  08:02:40,1148.86,67.31
07/31/2012  08:02:45,1149.14,67.33
07/31/2012  08:02:50,1149.34,67.35
07/31/2012  08:02:55,1149.67,67.37
07/31/2012  08:03:00,1149.82,67.39
07/31/2012  08:03:05,1150.13,67.41
07/31/2012  08:03:10,1150.37,67.43
07/31/2012  08:03:15,1150.53,67.45
07/31/2012  08:03:20,1150.84,67.47
07/31/2012  08:03:25,1150.98,67.48
07/31/2012  08:03:30,1151.29,67.5
07/31/2012  08:03:35,1151.35,67.52
07/31/2012  08:03:40,1151.68,67.54
07/31/2012  08:03:45,1151.89,67.55
07/31/2012  08:03:50,1152.06,67.57
07/31/2012  08:03:55,1152.29,67.59
07/31/2012  08:04:00,1152.49,67.6
07/31/2012  08:04:05,1152.83,67.63
07/31/2012  08:04:10,1152.98,67.64
07/31/2012  08:04:15,1153.28,67.65
07/31/2012  08:04:20,1153.51,67.66
07/31/2012  08:04:25,1153.77,67.66
07/31/2012  08:04:30,1153.91,67.65
07/31/2012  08:04:35,1154.18,67.63
07/31/2012  08:04:40,1154.33,67.6
07/31/2012  08:04:45,1154.71,67.56
07/31/2012  08:04:50,1154.86,67.52
07/31/2012  08:04:55,1155.1,67.47
07/31/2012  08:05:00,1155.34,67.42
07/31/2012  08:05:05,1155.48,67.37
07/31/2012  08:05:10,1155.71,67.32
07/31/2012  08:05:15,1156.01,67.27
07/31/2012  08:05:20,1156.14,67.22
07/31/2012  08:05:25,1156.39,67.17
07/31/2012  08:05:30,1156.69,67.14
07/31/2012  08:05:35,1156.89,67.1
07/31/2012  08:05:40,1157.15,67.06
07/31/2012  08:05:45,1157.36,67.03
07/31/2012  08:05:50,1157.59,67
07/31/2012  08:05:55,1157.8,66.98
07/31/2012  08:06:00,1158.08,66.96
07/31/2012  08:06:05,1158.36,66.94
07/31/2012  08:06:10,1158.54,66.93
07/31/2012  08:06:15,1158.7,66.92
07/31/2012  08:06:20,1158.97,66.92
07/31/2012  08:06:25,1159.07,66.91
07/31/2012  08:06:30,1159.46,66.92
07/31/2012  08:06:35,1159.57,66.92
07/31/2012  08:06:40,1159.85,66.92
07/31/2012  08:06:45,1160.1,66.94
07/31/2012  08:06:50,1160.28,66.95
07/31/2012  08:06:55,1160.5,66.96
07/31/2012  08:07:00,1160.74,66.98
07/31/2012  08:07:05,1160.84,67
07/31/2012  08:07:10,1161.14,67.02
07/31/2012  08:07:15,1161.35,67.05
07/31/2012  08:07:20,1161.47,67.07
